"Unmanaged","Portfolio","Composite_index"
"44",11.8463099617018,11.7443115639877,11.7829708669976
"45",11.794051017076,11.7015244917713,11.7307119223718
"46",12.167538023563,12.0882925200714,12.1041989288588
"47",12.1482788030006,12.0462804052865,12.0849397082964
"48",12.5831246549934,12.4811262572793,12.5197855602892
"49",11.9842164109313,11.8822180132172,11.9208773162271
"50",11.9707680750962,11.8871519544749,11.907428980392
"51",11.9206265355337,11.8186281378196,11.8572874408295
"52",12.0006962589987,11.8986978612846,11.9373571642945
"53",11.5744191763791,11.6032725213361,11.6698413382981
"54",11.7417675992467,11.6397692015326,11.6784285045425
"55",11.7088454753486,11.6068470776345,11.6455063806444
"56",11.7557202447804,11.694260999945,11.6923811500762
"57",11.7803048907826,11.6783064930685,11.7169657960784
"58",12.225551059771,12.1235526620569,12.1622119650668
"59",11.8234092560123,11.7214108582982,11.7600701613081
"60",11.754254539366,11.6902404397755,11.6909154446618
"61",11.9323415702183,11.8303431725042,11.8690024755141
"62",12.0361649111447,11.9361084130249,11.9728258164405
"63",11.9655696376165,11.9476659766395,11.9022305429123
"64",11.7166169549211,11.614618557207,11.6532778602169
"65",11.948316187619,11.8463177899049,11.8849770929148
"66",11.8252512678354,11.7232528701213,11.7619121731312
"67",12.3205909760275,12.2185925783134,12.2572518813233
"68",11.9601953461945,11.8581969484804,11.8968562514903
"69",11.4282232034488,11.5682323857316,11.5865900269173
"70",11.7165145487042,11.6145161509901,11.653175454
"71",11.3720509341832,11.4437545871289,11.5971297590167
"72",11.8019316049974,11.8120876306656,11.7418390628355
"73",12.1747346301782,12.0727362324641,12.111395535474
"74",11.5993335823306,11.6371246134605,11.5540857090734
"75",11.7821816630417,11.6801832653276,11.7188425683375
"76",11.9576098563454,11.8556114586313,11.8942707616412
"77",11.5692415111305,11.5107507080087,11.5236500789779
"78",11.8789217818386,11.7769233841245,11.8155826871344
"79",11.6013747859485,11.5324236051538,11.5380356912443
"80",11.5980312509218,11.5113697061087,11.6196361345559
"81",11.7327317647412,11.6307333670271,11.669392670037
"82",11.8285890018962,11.7265906041821,11.765249907192
"83",12.0573417801893,11.9553433824752,11.9940026854851
"84",12.0221369060859,11.9201385083718,11.9587978113817
"85",11.7614623360259,11.7520300411196,11.6981232413217
"86",11.8121907026773,11.7101923049632,11.7488516079731
"87",12.3020377074708,12.2000393097567,12.2386986127666
"88",12.0513966817664,11.9581529899707,11.9880575870622
"89",11.879860964874,11.7778625671599,11.8165218701698
"90",11.7391990881764,11.7130879276718,11.6758599934722
"91",11.5027660660625,11.5502070686115,11.5923480908731
"92",11.8393391803735,11.7373407826594,11.7760000856693
"93",11.3369985270409,11.4170638843606,11.429369825126
"94",11.7317763990164,11.63190061975,11.6684373043122
"95",12.1836460108701,12.081647613156,12.1203069161659
"96",11.6876555613108,11.5856571635967,11.6243164666066
"97",11.6142283290234,11.6441371678112,11.6851874655392
"98",11.8439086306121,11.8065708476692,11.7805695359079
"99",11.7915895652,11.713650516407,11.7282504704958
"100",11.6548548802761,11.6636135059788,11.5915157855719
"101",11.8911477551786,11.7891493574645,11.8278086604744
"102",11.9736188216752,11.8716204239611,11.910279726971
"103",11.8169396706982,11.7149412729841,11.753600575994
"104",11.6248794532503,11.5228810555362,11.5871790843493
"105",12.0229159891554,11.9209175914413,11.9595768944512
"106",11.7518951480352,11.6498967503211,11.688556053331
"107",11.7959016244989,11.6939032267848,11.7325625297947
"108",11.1064491945557,11.4671114183276,11.4624918207572
"109",11.370047545781,11.4629021984793,11.5982335894994
"110",11.7259310946955,11.6254692778314,11.6625919999913
"111",12.0837007478116,11.9817023500975,12.0203616531074
"112",11.9348398949249,11.8328414972108,11.8715008002207
"113",12.0892796970863,11.9950519375664,12.0259406023821
"114",12.2043606697032,12.1023622719891,12.141021574999
"115",11.7315814233882,11.6295830256741,11.668242328684
"116",11.8644398074691,11.762441409755,11.8011007127649
"117",12.2672629704389,12.1652645727248,12.2039238757347
"118",12.2994008988868,12.1974025011727,12.2360618041826
"119",11.8768945360237,11.7748961383096,11.8135554413195
"120",11.3182314881325,11.4352908709422,11.5953320773525
"121",11.6264506605197,11.7284252702111,11.6823345434795
"122",12.3234225981853,12.2214242004712,12.2600835034811
"123",11.9295135814646,11.8275151837505,11.8661744867604
"124",12.1547868510459,12.0553341989751,12.0914477563417
"125",12.1181272300349,12.0303052080482,12.0547881353307
"126",12.087274708719,11.9852763110049,12.0239356140148
"127",11.9676291712755,11.8656307735614,11.9042900765713
"128",11.9967126546762,11.8947142569621,11.933373559972
"129",11.8177462930176,11.7446827985964,11.7544071983134
"130",11.7698918226535,11.6755265436467,11.7065527279493
"131",12.2284470308587,12.1264486331446,12.1651079361545
"132",12.2440626320475,12.1420642343334,12.1807235373433
"133",12.0616898473922,11.9685268048772,11.998350752688
"134",11.9529980306584,11.856227490469,11.8896589359542
"135",12.2249616308413,12.1229632331272,12.1616225361371
"136",11.1811994528012,11.4442079356544,11.4667206973355
"137",11.7695354190432,11.6675370213291,11.706196324339
"138",11.8118220714614,11.7098236737473,11.7484829767572
"139",11.8576874690976,11.7556890713835,11.7943483743934
"140",11.6234895860225,11.5845582947017,11.5601504913183
"141",11.7796492076846,11.704049786527,11.7163101129804
"142",11.9289362344279,11.8503896551712,11.8655971397237
"143",11.8948255530865,11.7928271553724,11.8314864583823
"144",11.6384531536916,11.5422921644012,11.5751140589874
"145",11.7493748936555,11.8584240310942,11.8207367438515
"146",11.9092507639542,11.8072523662401,11.84591166925
"147",11.8953354633384,11.8526756743295,11.8789812577609
"148",12.1601262036135,12.0581278058994,12.0967871089093
"149",12.1676004816041,12.06560208389,12.1042613868999
"150",11.4851384904474,11.3831400927333,11.4352020160691
"151",11.5095938555779,11.5528312745135,11.566863815855
"152",12.2528243364043,12.1508259386902,12.1894852417001
"153",11.8479729509934,11.7459745532793,11.7846338562892
"154",12.0694410021491,11.967442604435,12.0061019074449
"155",11.8314582741351,11.7355851467985,11.7681191794309
"156",12.0638262956285,11.9618278979144,12.0004872009243
"157",11.920782090028,11.8187836923139,11.8574429953238
"158",11.4770053049746,11.5756446121743,11.5695196450454
"159",11.3573544867265,11.3006553176488,11.4147107396427
"160",12.2868636860392,12.1848652883251,12.223524591335
"161",12.1952206611693,12.0932222634552,12.1318815664651
"162",11.6715978881008,11.7434871089349,11.7244694020981
"163",12.154200772146,12.0522023744319,12.0908616774418
"164",11.9347916510746,11.8327932533605,11.8714525563704
"165",11.8577272767388,11.7557288790247,11.7943881820346
"166",12.4652687124038,12.3632703146897,12.4019296176996
"167",11.7996203970206,11.7178535069882,11.7362813023164
"168",11.5925253797444,11.5624218550086,11.5967976199449
"169",11.6826762957066,11.608941123393,11.6429577702953
"170",12.1194488284332,12.0174504307191,12.056109733729
"171",11.8086855343971,11.706687136683,11.7453464396929
"172",11.6739205090382,11.6610338706856,11.610581414334
"173",11.7060818394643,11.6040834417502,11.6427427447601
"174",11.5291015471344,11.4386840892091,11.4657624524302
"175",11.7633727244663,11.6613743267522,11.7000336297621
"176",12.0285380900224,11.9265396923083,11.9651989953182
"177",11.666744749355,11.5647463516409,11.6034056546508
"178",11.757283199713,11.6808025331314,11.6939441050088
"179",11.5180773949081,11.6143315200854,11.7368276716198
"180",12.3949703020569,12.2929719043428,12.3316312073527
"181",11.9050968927969,11.8030984950828,11.8417577980927
"182",11.7475783340366,11.7475906527593,11.7119460421844
"183",11.7646518302901,11.662653432576,11.7013127355859
"184",12.0639482211831,11.961949823469,12.0006091264789
"185",11.9577689126461,11.8946573464908,11.8944298179419
"186",12.1821667827941,12.08016838508,12.1188276880899
"187",11.9431100337708,11.8411116360567,11.8797709390666
"188",11.6466228853026,11.6851787695509,11.6439386585085
"189",11.9312871414379,11.8292887437238,11.8679480467337
"190",12.029476473669,11.9274780759549,11.9661373789648
"191",12.2248905038465,12.1305669559768,12.1615514091423
"192",12.0305576666298,11.9285592689157,11.9672185719256
"193",12.2206896050467,12.1186912073326,12.1573505103425
"194",11.7773694157071,11.8013428151605,11.7812479376999
"195",11.5662845008619,11.5005275736463,11.5823224381209
"196",11.6906053362905,11.7281630784237,11.6272662415863
"197",11.7662201261147,11.6642217284006,11.7028810314105
"198",11.6135826905016,11.6628396331896,11.7251809295083
"199",11.9078004720789,11.8058020743648,11.8444613773747
"200",11.593246003664,11.6876643172889,11.7289482182231
"201",12.0128869137315,11.9138908486348,11.9495478190273
"202",11.8476267215677,11.761170792436,11.7842876268635
"203",12.0247657328596,11.9227673351455,11.9614266381554
"204",11.997916662449,11.8959182647349,11.9345775677448
"205",11.9824301161313,11.8804317184172,11.9190910214271
"206",11.7806661835953,11.7168495547223,11.7173270888911
"207",11.5773454996612,11.4974555646199,11.514006404957
"208",11.6381390392808,11.5361406415667,11.5747999445766
"209",11.9057540298049,11.9298831759618,11.8754138964975
"210",11.9619505134042,11.9710991708318,11.8986114187
"211",12.0776646787057,11.988173142798,12.0143255840015
"212",12.1037523353531,12.001753937639,12.0404132406489
"213",11.5323710878951,11.5355434082943,11.6219766870269
"214",11.6475941861276,11.6495392922548,11.6518920489285
"215",11.8145856597721,11.712587262058,11.7512465650679
"216",11.5848937542411,11.549937699426,11.5741870191864
"217",11.8865540385685,11.7845556408544,11.8232149438643
"218",11.9957028553827,11.8937044576686,11.9323637606785
"219",12.2699255121231,12.167927114409,12.2065864174189
"220",11.9537397292157,11.8517413315016,11.8904006345115
"221",11.9235670299427,11.9484999251755,11.8602279352385
"222",11.688384056375,11.7628292517384,11.659730371388
"223",11.5585923475965,11.7561739206512,11.5914145064681
"224",12.2165327806796,12.1661607564555,12.1531936859754
"225",12.3285031790992,12.2265047813851,12.265164084395
"226",12.0098921395308,11.9078937418167,11.9465530448266
"227",11.8244937612377,11.7502651112889,11.7611546665335
"228",11.7437795013512,11.6417811036371,11.680440406647
"229",11.7683905224006,11.8058804871994,11.7050514276964
"230",12.0741664728341,11.97216807512,12.0108273781299
"231",11.8114377420876,11.7518623857161,11.7480986473834
"232",11.8478849431204,12.0175576143628,11.9562951015789
"233",12.1652595971256,12.0811851284747,12.1019205024214
"234",11.8268262223435,11.738231890126,11.7634871276393
"235",11.8841641530657,11.8001207812615,11.8208250583615
"236",12.0640206390815,11.9620222413674,12.0006815443773
"237",12.1278795537876,12.0258811560735,12.0645404590834
"238",11.936037665527,11.8340392678129,11.8726985708228
"239",12.0467680722376,11.9447696745235,11.9834289775334
"240",12.1475290050932,12.0455306073791,12.084189910389
"241",11.4267335031199,11.4692534370291,11.5933716677825
"242",11.9807679760202,11.8787695783061,11.917428881316
"243",12.022282702705,11.9202843049909,11.9589436080008
"244",11.6985967708582,11.6213798396741,11.635257676154
"245",11.9429969943423,11.8922994226588,11.8796578996381
"246",11.9479169510971,11.845918553383,11.8845778563929
"247",12.1118985199635,12.0099001222494,12.0485594252593
"248",11.7069020218013,11.6337014502592,11.6435629270971
"249",12.0069650328676,11.9049666351535,11.9436259381634
"250",11.9384176914007,11.8364192936866,11.8750785966965
"251",12.2068599734801,12.104861575766,12.1435208787759
"252",11.6238462321433,11.5600765665181,11.6289132046288
"253",11.968178924036,11.8661805263219,11.9048398293318
"254",11.4092323080047,11.73171855361,11.7300716406281
"255",11.7507793365881,11.889870102161,11.7756538414589
"256",12.0890245714066,11.9900475557221,12.0256854767024
"257",12.2087882277164,12.1067898300023,12.1454491330122
"258",11.4815325196685,11.3985720571193,11.4875884185451
"259",12.1170033940826,12.0150049963685,12.0536642993784
"260",11.8189002689778,11.7169018712637,11.7555611742736
"261",11.9270470421082,11.8262552162179,11.863707947404
"262",12.137983587974,12.0359851902599,12.0746444932698
"263",12.0847939992519,11.9827956015378,12.0214549045477
"264",11.7364804280057,11.6364264484821,11.6851623331215
"265",11.6582109321569,11.5660937179326,11.5948718374527
"266",12.2508802663261,12.148881868612,12.1875411716219
"267",11.7990642510787,11.6970658533646,11.7357251563745
"268",12.1517611566939,12.0497627589798,12.0884220619897
"269",12.371195782931,12.2691973852169,12.3078566882268
"270",11.4935182388116,11.4587107633016,11.4847477720497
"271",11.9435980734656,11.8415996757515,11.8802589787614
"272",12.1098887203904,12.0078903226763,12.0465496256862
"273",11.727709920316,11.7122188166666,11.6643708256118
"274",11.3974778649305,11.5809542022461,11.5740390847498
"275",11.5827143642108,11.492529937391,11.5193752695066
"276",11.8290328475005,11.7270344497864,11.7656937527963
"277",12.2045413980968,12.1025430003827,12.1412023033926
"278",11.5623336566373,11.5596318483665,11.6436463302544
"279",11.9203346869408,11.8565133692412,11.8569955922366
"280",12.0375157964998,11.9355173987857,11.9741767017956
"281",12.2742381923096,12.1722397945955,12.2108990976054
"282",11.9161397447553,11.8141413470412,11.8528006500511
"283",12.0842045130233,11.9822061153092,12.0208654183191
"284",11.752290807269,11.66965932981,11.6889517125648
"285",12.1389546283593,12.0369562306452,12.0756155336551
"286",11.5454695310571,11.6117586377278,11.7313455705093
"287",11.7920625637043,11.703116640092,11.7287234690001
"288",11.5101973488289,11.6036277254349,11.5777338439304
"289",11.6874480494761,11.585449651762,11.6241089547719
"290",11.8961139182501,11.794115520536,11.8327748235459
"291",12.1933599868259,12.0913615891118,12.1300208921217
"292",11.831752942777,11.7297545450629,11.7684138480728
"293",11.8757748027091,11.773776404995,11.8124357080049
"294",12.1222921654059,12.0660152011841,12.0589530707017
"295",11.7478804017489,11.7565011636632,11.6845413070447
"296",11.9024120372948,11.8004136395807,11.8390729425906
"297",11.9984408868738,11.8964424891597,11.9351017921696
"298",12.0329265710133,11.9309281732992,11.9695874763091
"299",12.0797907098175,11.9777923121034,12.0164516151133
"300",12.3123544296439,12.2103560319298,12.2490153349397
"301",12.1037234472789,12.0017250495648,12.0403843525747
"302",11.7365955820996,11.6356506012903,11.6732564873954
"303",11.9215830405356,11.8219379465099,11.8582439458314
"304",12.0968020694818,11.9948036717677,12.0334629747776
"305",12.2553437277029,12.1649301521232,12.1920046329987
"306",12.104908523687,12.0029101259729,12.0415694289828
"307",12.0422973826049,11.9402989848908,11.9789582879007
"308",11.9659966168346,11.8639982191205,11.9026575221304
"309",11.6144812867939,11.5124828890798,11.577418571384
"310",11.7386128782113,11.6937872706924,11.7212207234362
"311",11.8739940487111,11.8287572098296,11.8106549540069
"312",11.8613120719136,11.7650277132144,11.7979729772094
"313",12.0849775105685,11.9829791128544,12.0216384158643
"314",11.7911405884914,11.6891421907773,11.7278014937872
"315",11.5433683019272,11.4562681103273,11.4929976471283
"316",11.7489059138677,11.6568709459159,11.6855668191635
"317",11.9032613816845,11.8012629839704,11.8399222869803
"318",11.9219679731438,11.8199695754297,11.8586288784396
"319",11.737419391054,11.6402712184338,11.6740802963498
"320",11.977567130046,11.8755687323319,11.9142280353418
"321",12.4898455569449,12.3878471592308,12.4265064622407
"322",11.6665678770646,11.5645694793505,11.6032287823604
"323",11.5062422562097,11.586057743962,11.6148050499915
"324",11.8898283199714,11.8078259746558,11.8264892252672
"325",12.0082079072515,12.0318495702845,11.9448688125473
"326",11.9562731148993,11.8542747171852,11.8929340201951
"327",11.8340951119041,11.7593755569397,11.7707560171999
"328",11.7903880273772,11.6883896296631,11.727048932673
"329",12.0523089973009,11.9503105995868,11.9889699025967
"330",11.8601640023224,11.7581656046083,11.7968249076182
"331",12.1959457664734,12.0939473687593,12.1326066717692
"332",12.101763275203,11.9997648774889,12.0384241804988
"333",11.437480186987,11.5588742962536,11.5327325288641
"334",11.7677041486703,11.6657057509562,11.7043650539661
"335",11.9573410118865,11.8553426141724,11.8940019171823
"336",12.0222986113033,11.9374747960428,11.9589595165991
"337",11.9357487377965,11.8951451056009,11.8724096430923
"338",11.4650279156525,11.4414630441936,11.5490164037616
"339",12.1522899737082,12.0502915759941,12.088950879004
"340",11.2984473651435,11.4863631541195,11.5560009768656
"341",11.7192120518161,11.617213654102,11.6558729571119
"342",11.8949075319754,11.7929091342613,11.8315684372712
"343",11.9805630560881,11.878564658374,11.9172239613839
"344",11.9510005608151,11.849002163101,11.8876614661109
"345",12.3949013266604,12.2929029289463,12.3315622319562
"346",11.7353195977748,11.6568689725028,11.7495283461882
"347",12.1594513123228,12.0574529146087,12.0961122176186
"348",12.1919368845873,12.0899384868732,12.1285977898831
"349",12.0331127071976,11.9340311596525,11.9697736124934
"350",11.7821536252046,11.6984024954478,11.7188145305004
"351",12.1407384494421,12.038740051728,12.0773993547379
"352",11.8241555564234,11.795285614715,11.7608164617192
"353",11.8000417392525,11.6980433415384,11.7367026445483
"354",11.9737457932726,11.8717473955585,11.9104066985684
"355",12.3458756311114,12.2438772333973,12.2825365364072
"356",11.8047948416705,11.7027964439564,11.7414557469663
"357",11.6746048426181,11.573221215022,11.6223800456568
"358",11.7772172994718,11.7047453789092,11.7138782047676
"359",11.7322975707937,11.7058128820493,11.6797793697766
"360",11.8476607021959,11.7456623044818,11.7843216074917
"361",11.6470084650417,11.6032876728461,11.7179052919587
"362",11.8122685394915,11.7463467630684,11.764527664742
"363",12.0676171014763,11.9656187037622,12.0042780067721
"364",11.651008181363,11.7943346299713,11.632595969473
"365",12.174650815238,12.0726524175239,12.1113117205338
"366",11.9448729281897,11.8428745304756,11.8815338334855
"367",11.5903784195126,11.5357929209867,11.6215463820422
"368",11.8075948434269,11.7055964457128,11.7442557487227
"369",11.9282492022709,11.8262508045568,11.8649101075667
"370",11.905406033151,11.8034076354369,11.8420669384468
"371",11.9485658733466,11.8465674756325,11.8852267786424
"372",12.0198644782202,11.9178660805061,11.956525383516
"373",11.8272086772496,11.7252102795355,11.7638695825454
"374",11.7828949809769,11.6808965832628,11.7195558862727
"375",11.9538008705905,11.8518024728764,11.8904617758863
"376",12.3054891883248,12.2034907906107,12.2421500936206
"377",11.5821239697559,11.5321305547796,11.5187848750517
"378",11.9280156172116,11.8260172194975,11.8646765225074
"379",11.9434112347046,11.8414128369905,11.8800721400004
"380",11.8846961453135,11.7826977475994,11.8213570506093
"381",11.8275261957634,11.7255277980493,11.7641871010592
"382",11.722494682386,11.7224658779724,11.7599579567492
"383",11.9712441844732,11.9068329915947,11.907905089769
"384",11.8288203106477,11.7268219129336,11.7654812159435
"385",11.6779048341169,11.7758315138219,11.8703145920281
"386",12.0242794848614,12.0566282964009,11.9609403901572
"387",11.5854227952255,11.766568821486,11.6799428910893
"388",12.0105494396467,11.9085510419326,11.9472103449425
"389",11.8204373767622,11.7184389790481,11.757098282058
"390",11.8593138763906,11.8731709843227,11.7959747816864
"391",12.192453400159,12.0904550024449,12.1291143054548
"392",12.0810403320697,11.9790419343556,12.0177012373655
"393",11.7097465869028,11.7520471974186,11.6464074921986
"394",11.3700327547223,11.6039260570995,11.620712998488
"395",11.8363441862859,11.7343457885718,11.7730050915817
"396",11.6180325738285,11.560903742544,11.6928609790149
"397",12.6805857366435,12.5785873389294,12.6172466419393
"398",12.4014463314627,12.2994479337486,12.3381072367585
"399",12.1178270382246,12.0158286405105,12.0544879435204
"400",12.2336573451965,12.1316589474824,12.1703182504923
"401",11.6380630557593,11.8172488791912,11.5747239610551
"402",11.5812550364582,11.7958341725026,11.5608355018863
"403",11.8686530449471,11.766654647233,11.8053139502429
"404",11.6449761736581,11.8042824773773,11.6886891360951
"405",11.8651726214718,11.7631742237577,11.8018335267676
"406",12.0238158705154,11.9403504586447,11.9604767758112
"407",12.0438588512699,11.9418604535558,11.9805197565657
"408",11.5940169396817,11.6180955337401,11.7219266145575
"409",11.9556022877975,11.8536038900834,11.8922631930933
"410",11.7949175290156,11.7821131369355,11.7315784343114
"411",11.8211270619229,11.759184688327,11.7577879672187
"412",11.6878512088645,11.5858528111504,11.6245121141603
"413",11.6260799002574,11.57187821767,11.6564223076592
"414",12.1204289928802,12.0184305951661,12.057089898176
"415",11.9239934954008,11.8219950976867,11.8606544006966
"416",12.0445632494059,11.9425648516918,11.9812241547017
"417",12.0884205059963,11.9864221082822,12.0250814112921
"418",12.0774350118633,11.9754366141492,12.0140959171591
"419",11.8961952419594,11.7941968442453,11.8328561472552
"420",11.8955340983464,11.7935357006323,11.8321950036422
"421",12.0138388142375,12.08823060685,11.9504997195333
"422",11.7767775179061,11.6784232946815,11.7134384232019
"423",11.7320139628336,11.639946044544,11.6686748681294
"424",12.0866237370552,11.9846253393411,12.023284642351
"425",12.2656759044884,12.1636775067743,12.2023368097842
"426",12.1862972857204,12.0842988880063,12.1229581910162
"427",12.1872922158108,12.0852938180967,12.1239531211066
"428",12.4341106815059,12.3321122837918,12.3707715868017
"429",12.4240689072237,12.3220705095096,12.3607298125195
"430",11.9343140072163,11.8323156095022,11.8709749125121
"431",11.8075936870638,11.7288359238485,11.7442545923596
"432",11.7644136236727,11.8794199391061,11.8679636885831
"433",12.0542552207039,11.9522568229898,11.9909161259997
"434",11.8454176914756,11.7434192937615,11.7820785967714
"435",11.6433000823105,11.6551832797019,11.6595145342715
"436",11.9822326531369,11.9636032095576,11.9188935584327
"437",12.2791274108714,12.1771290131573,12.2157883161672
"438",11.8251114255779,11.817710747361,11.7617723308737
"439",11.945823815779,11.8610048387071,11.8824847210748
"440",11.8463725275154,11.7576946249676,11.7830334328112
"441",11.26256317625,11.3690420104111,11.5639152688111
"442",11.9750917073928,11.8730933096787,11.9117526126886
"443",11.6132581371821,11.5524207309082,11.5499190424779
"444",11.7715245114515,11.6864979105438,11.7081854167473
"445",11.4457670238071,11.5132761168537,11.6242376246835
"446",11.6983641994317,11.5963658017176,11.6350251047275
"447",11.9385620274378,11.8365636297237,11.8752229327336
"448",12.1624124125353,12.0604140148212,12.0990733178311
"449",11.6850990922146,11.6747072574621,11.6217599975104
"450",11.9431063984194,11.8411080007053,11.8797673037152
"451",12.2061986017567,12.1042002040426,12.1428595070525
"452",12.1133449617578,12.0113465640437,12.0500058670536
"453",12.1229175740974,12.0209191763833,12.0595784793932
"454",12.0024772963019,11.9004788985878,11.9391382015977
"455",11.6272493637411,11.5284635455645,11.615119615039
"456",12.1546580060491,12.052659608335,12.0913189113449
"457",11.6388399054206,11.5644741783509,11.5755008107164
"458",11.8339804777541,11.73198208004,11.7706413830499
"459",11.9334416614673,11.8314432637532,11.8701025667631
"460",11.7553884402818,11.6762337195968,11.6920493455776
"461",12.4374054061264,12.3354070084123,12.3740663114222
"462",12.3030235061158,12.2010251084017,12.2396844114116
"463",12.3716279633253,12.2696295656112,12.3082888686211
"464",12.0057788072628,11.9037804095487,11.9424397125586
"465",11.8880447462078,11.7860463484937,11.8247056515036
"466",12.1093628354987,12.0568609092102,12.0460237407945
"467",11.8752017867261,11.773203389012,11.8118626920219
"468",12.0138264454519,11.9270806973491,11.9504873507477
"469",12.1007312391064,11.9987328413923,12.0373921444022
"470",11.7912205785155,11.6892221808014,11.7278814838113
"471",12.0155891989889,11.9135908012748,11.9522501042847
"472",11.9314710357633,11.8294726380492,11.8681319410591
"473",11.8351044776956,11.7915809150505,11.7717653829914
"474",12.3134587918313,12.2114603941172,12.2501196971271
"475",11.9039671750559,11.8019687773418,11.8406280803517
"476",11.9325716507037,11.8305732529896,11.8692325559995
"477",12.1012436968049,11.9992452990908,12.0379046021007
"478",11.8610887751132,11.7902240663723,11.8304530197674
"479",12.0468052966724,11.9918222744959,11.9834662019682
"480",11.7819013852233,11.7144443450463,11.7463202038201
"481",11.7100386274034,11.6232811286057,11.6466995326992
"482",12.3200643183307,12.2180659206166,12.2567252236265
"483",12.4556128874534,12.3536144897393,12.3922737927492
"484",12.0615052361416,11.9853448909226,11.9981661414374
"485",11.8438388192321,11.7790410752002,11.7804997245279
"486",12.1924207269061,12.090422329192,12.1290816322019
"487",11.316092960736,11.5190286605039,11.6675449785154
"488",12.0056516605254,11.9036532628113,11.9423125658212
"489",12.0063568087253,11.9043584110112,11.9430177140211
"490",11.8001344361039,11.6981360383898,11.7367953413997
"491",11.8637307833586,11.7617323856445,11.8003916886544
"492",11.7788308304938,11.6768324327797,11.7154917357896
"493",12.1539430922173,12.0519446945032,12.0906039975131
"494",12.1650193691975,12.1265523164118,12.1016802744933
"495",12.0673037014717,11.9799998372312,12.0039646067675
"496",12.1680639910207,12.0660655933066,12.1047248963165
"497",11.786778001509,11.6847796037949,11.7234389068048
"498",11.9876319091138,11.9717569895259,11.9242928144096
"499",11.7945763239804,11.6925779262663,11.7312372292762
