"Market_Price","Net_revenue"
"148",38.9178021946422,11.8953354633384
"149",34.0081125788006,12.1601262036135
"150",32.9814790855804,12.1676004816041
"151",38.9182445332531,11.4851384904474
"152",40.6360016975482,11.5095938555779
"153",34.8022656400532,12.2528243364043
"154",37.1544717516352,11.8479729509934
"155",34.6160867368414,12.0694410021491
"156",37.4459166248413,11.8314582741351
"157",35.9946436936689,12.0638262956285
"158",36.1389856649089,11.920782090028
"159",41.6351107134545,11.4770053049746
"160",38.6933273219035,11.3573544867265
"161",31.9869018633536,12.2868636860392
"162",34.234370197585,12.1952206611693
"163",38.3600812985847,11.6715978881008
"164",33.5400789328325,12.154200772146
"165",38.5296404842745,11.9347916510746
"166",34.2853138400854,11.8577272767388
"167",32.1030822163467,12.4652687124038
"168",36.2544412524244,11.7996203970206
