"Market_Price","Net_revenue"
"149",29.457725226308,12.4070445563746
"150",28.0369128028349,12.4415919615041
"151",33.309676938436,11.8693858263463
"152",34.1565491764534,11.9978352801534
"153",29.223965479973,12.6066593259973
"154",31.9267913965425,12.1662523644046
"155",29.613200631601,12.3681493393233
"156",32.6287061068687,12.1080381707886
"157",30.7662452706794,12.3862991704345
"158",30.7362727733269,12.2383613428438
"159",36.1555528811768,11.8548653202715
"160",33.4849445935904,11.6968011545106
"161",26.9173216208624,12.5647376663603
"162",29.5576160400564,12.4852240308704
"163",32.4704461831649,12.0689160599631
"164",28.239545495301,12.4661955076552
"165",33.2931409118484,12.2814361567047
"166",29.2236901461886,12.1498486589143
"167",27.2443533173569,12.717858832435
"168",31.3646997329391,12.0936833089123
"169",34.2045736986267,11.9186865008001
